serial_number,fold,true_biotreat,predicted_biotreat,confidence,served_population,population_bucket,N2O_true_EF,N2O_pred_EF_mean,N2O_pred_EF_p2.5,N2O_pred_EF_p97.5,CH4_true_EF,CH4_pred_EF_mean,CH4_pred_EF_p2.5,CH4_pred_EF_p97.5
78365,3,CAS,OD,0.2923768975883722,37854.1,large: 10000+,0.46002504380856235,0.6661331653594971,0.12661173939704895,1.7138179540634155,0.021608997891512972,0.020624103024601936,0.007892852649092674,0.043091874569654465
78456,3,CAS,MLE,0.369613338874653,208197.55,large: 10000+,0.46002504380856235,0.537162184715271,0.09051185101270676,1.2831426858901978,0.021608997891512972,0.02050808072090149,0.009305055253207684,0.03544149547815323
78592,3,MLE,CAS,0.2531474225819111,23658.8125,large: 10000+,0.35860250301640345,0.348645955324173,0.08883244544267654,0.8714739084243774,0.023514902363823247,0.044865112751722336,0.0251802708953619,0.06889840960502625
78612,3,MLE,OD,0.4181635468751192,16087.9925,large: 10000+,0.35860250301640345,0.5920698642730713,0.09602057188749313,1.5658175945281982,0.023514902363823247,0.021615933626890182,0.0075071994215250015,0.04945540428161621
78615,3,TF,CAS,0.5826856328845024,130218.104,large: 10000+,0.0923952398300473,0.45061084628105164,0.0788205936551094,1.4439194202423096,0.03271917119861291,0.025259142741560936,0.00970649253576994,0.05656887963414192
78741,3,Pond,MLE,0.2505418060920201,26497.87,large: 10000+,0.06996540113766683,0.34887850284576416,0.08392450213432312,0.9053021669387817,0.102,0.04370325431227684,0.02509029395878315,0.06889021396636963
78932,3,OD,CAS,0.4673774603754282,283905.75,large: 10000+,0.1650154106879044,0.4553429186344147,0.07073839753866196,1.2937489748001099,0.02294083003071408,0.02540985681116581,0.009252014569938183,0.05207560211420059
78940,3,Lagoon,CAS,0.7004325245320797,880107.825,large: 10000+,0.06996540113766683,0.4753647446632385,0.05925925821065903,1.663838267326355,0.102,0.0231345035135746,0.005797205958515406,0.06325015425682068
78962,3,EA,CAS,0.4851954477131366,113562.3,large: 10000+,0.8070073797106073,0.4223875105381012,0.06788185983896255,1.2768198251724243,0.021608997891512972,0.02503240667283535,0.008672066032886505,0.05390104278922081
78967,3,OD,CAS,0.5563545781075955,196841.32,large: 10000+,0.1650154106879044,0.4438510835170746,0.06551670283079147,1.4191778898239136,0.02294083003071408,0.024119999259710312,0.007333996240049601,0.05566421151161194
78987,3,OD,CAS,0.3404556760340929,18927.05,large: 10000+,0.1650154106879044,0.36397308111190796,0.06155791133642197,1.0268964767456055,0.02294083003071408,0.04340245947241783,0.019544659182429314,0.07350865751504898
78995,3,CAS,OD,0.629336673617363,60566.56,large: 10000+,0.46002504380856235,0.41047021746635437,0.06412023305892944,0.9636937975883484,0.021608997891512972,0.02230989746749401,0.004457477480173111,0.0613308921456337
79031,3,OD,CAS,0.4641299045085907,85171.725,large: 10000+,0.1650154106879044,0.40884947776794434,0.0648469552397728,1.2271347045898438,0.02294083003071408,0.02519729919731617,0.008709010668098927,0.05269642919301987
79049,3,CAS,CAS,0.3508829125612974,17791.427,large: 10000+,0.46002504380856235,0.35611557960510254,0.06126094609498978,1.0019735097885132,0.021608997891512972,0.03828243911266327,0.017847459763288498,0.06492955982685089
79117,3,OD,CAS,0.451634909287095,95278.7697,large: 10000+,0.1650154106879044,0.44679024815559387,0.06624387204647064,1.2819128036499023,0.02294083003071408,0.02428215928375721,0.007988033816218376,0.051605649292469025
79138,3,AO,CAS,0.4038962316215038,18927.05,large: 10000+,0.45442625910922374,0.40866735577583313,0.06724423915147781,1.140504240989685,0.0169423506541553,0.0257340669631958,0.00939352996647358,0.05160553380846977
79154,3,OD,OD,0.6127031328380108,17034.345,large: 10000+,0.1650154106879044,0.42909419536590576,0.0567292682826519,1.061764121055603,0.02294083003071408,0.02203117124736309,0.004101933911442757,0.06067482754588127
79253,3,CAS,EA,0.5603133240193129,75708.2,large: 10000+,0.46002504380856235,0.5894720554351807,0.05741797015070915,1.5382611751556396,0.021608997891512972,0.021928461268544197,0.003999414853751659,0.055676963180303574
79299,3,Lagoon,OD,0.5906842831820249,56781.15,large: 10000+,0.06996540113766683,0.42977240681648254,0.06263799220323563,1.0490604639053345,0.102,0.02182093635201454,0.004644431173801422,0.059942230582237244
79310,3,TF,OD,0.4734763279259205,28390.575,large: 10000+,0.0923952398300473,0.5182818174362183,0.05854513496160507,1.319643259048462,0.03271917119861291,0.021915312856435776,0.0041451361030340195,0.05581245571374893
79313,3,Lagoon,OD,0.5013820290416479,27633.493,large: 10000+,0.06996540113766683,0.4913717210292816,0.06259100884199142,1.2084455490112305,0.102,0.022158078849315643,0.004807399120181799,0.05597525089979172
79337,3,Pond,OD,0.5122581465542316,11356.23,large: 10000+,0.06996540113766683,0.5034823417663574,0.06276238709688187,1.2222707271575928,0.102,0.022134652361273766,0.004524702206254005,0.056584328413009644
79389,3,Pond,OD,0.5820444694757462,22712.46,large: 10000+,0.06996540113766683,0.45614051818847656,0.06604627519845963,1.0740214586257935,0.102,0.02195688709616661,0.004391771741211414,0.059180282056331635
79428,3,Pond,OD,0.5588271715939045,13248.935,large: 10000+,0.06996540113766683,0.46299290657043457,0.06717964261770248,1.1116857528686523,0.102,0.022089768201112747,0.00460418313741684,0.058029886335134506
79436,3,Pond,OD,0.5787544933259487,13248.935,large: 10000+,0.06996540113766683,0.4579540491104126,0.06473264843225479,1.1019834280014038,0.102,0.02203061617910862,0.004569519776850939,0.05922583490610123
79524,3,MLE,MLE,0.5964287618473172,79493.61,large: 10000+,0.35860250301640345,0.5040777921676636,0.06859228760004044,1.505387306213379,0.023514902363823247,0.021971220150589943,0.012903040274977684,0.03308378532528877
79541,3,Lagoon,Lagoon,0.4020435228347778,15141.64,large: 10000+,0.06996540113766683,0.3232107162475586,0.06014012172818184,0.9876985549926758,0.102,0.05799587443470955,0.028157874941825867,0.09263542294502258
79557,3,CAS,CAS,0.4137811878174543,12756.8317,large: 10000+,0.46002504380856235,0.5081095695495605,0.07544367015361786,1.3368771076202393,0.021608997891512972,0.03684331104159355,0.016661232337355614,0.06441103667020798
79559,3,Lagoon,CAS,0.707863148778677,44100.0265,large: 10000+,0.06996540113766683,0.43419477343559265,0.05520916357636452,1.6370071172714233,0.102,0.03193218261003494,0.011719617992639542,0.07161440700292587
79629,3,CAS,CAS,0.6319014490991831,24605.165,large: 10000+,0.46002504380856235,0.45262059569358826,0.06255684792995453,1.5551085472106934,0.021608997891512972,0.02649390883743763,0.010170679539442062,0.06287119537591934
79662,3,MLE,MLE,0.563791199631989,272549.52,large: 10000+,0.35860250301640345,0.4357358515262604,0.045958422124385834,1.3956332206726074,0.023514902363823247,0.021565861999988556,0.01109544187784195,0.034864529967308044
79714,3,CAS,EA,0.4191587881669402,31229.6325,large: 10000+,0.46002504380856235,0.5167513489723206,0.06785007566213608,1.2656362056732178,0.021608997891512972,0.02164415828883648,0.0053729647770524025,0.051097072660923004
79729,3,CAS,CAS,0.3757132048904896,17034.345,large: 10000+,0.46002504380856235,0.37761762738227844,0.06570775806903839,1.077654480934143,0.021608997891512972,0.030436623841524124,0.014546890743076801,0.05371897667646408
79748,3,Lagoon,EA,0.5934937772750855,12870.394,large: 10000+,0.06996540113766683,0.6008856296539307,0.05572514235973358,1.5728322267532349,0.102,0.02175210975110531,0.004375706892460585,0.055647701025009155
79753,3,CAS,EA,0.6139533772170543,18927.05,large: 10000+,0.46002504380856235,0.6178423762321472,0.05136071518063545,1.6508108377456665,0.021608997891512972,0.02184324711561203,0.004451835993677378,0.05649783834815025
79832,3,MLE,MLE,0.5035120875760913,29336.9275,large: 10000+,0.35860250301640345,0.48965367674827576,0.06716592609882355,1.3993089199066162,0.023514902363823247,0.021753214299678802,0.011287002824246883,0.03593439981341362
79834,3,MLE,MLE,0.4365980183333158,30283.28,large: 10000+,0.35860250301640345,0.4992431700229645,0.07686559855937958,1.3076344728469849,0.023514902363823247,0.021859418600797653,0.010951709002256393,0.03732239827513695
79849,3,MLE,AO,0.321090258648619,1270005.055,large: 10000+,0.35860250301640345,0.44197022914886475,0.05636301264166832,1.1751041412353516,0.023514902363823247,0.021734869107604027,0.008129375986754894,0.04080769419670105
79870,3,BNR,MLE,0.507245472766459,64162.6995,large: 10000+,0.6015299626676763,0.46736279129981995,0.06424872577190399,1.3698238134384155,0.017852082981753833,0.021389104425907135,0.011172979138791561,0.03471687436103821
79871,3,MLE,BNR,0.5132737475037574,81386.315,large: 10000+,0.35860250301640345,0.5167563557624817,0.03929169103503227,1.6812646389007568,0.023514902363823247,0.02003868855535984,0.0061899758875370026,0.04654352739453316
79886,3,CAS,EA,0.4114393537864089,15141.64,large: 10000+,0.46002504380856235,0.5699771642684937,0.06759342551231384,1.4036566019058228,0.021608997891512972,0.02182137779891491,0.00832549948245287,0.04478419944643974
79892,3,EA,CAS,0.3121819978207349,10220.607,large: 10000+,0.8070073797106073,0.47529086470603943,0.09071741998195648,1.1726475954055786,0.021608997891512972,0.02621488645672798,0.01348544005304575,0.04541407525539398
79908,3,Lagoon,CAS,0.5995374649763108,24605.165,large: 10000+,0.06996540113766683,0.4254190921783447,0.0671328604221344,1.4528096914291382,0.102,0.0326213501393795,0.01115149911493063,0.07246586680412292
80023,3,CAS,EA,0.4308629036843777,75708.2,large: 10000+,0.46002504380856235,0.5661395788192749,0.07615752518177032,1.3426172733306885,0.021608997891512972,0.020600557327270508,0.0044914595782756805,0.04782287776470184
80036,3,Pond,CAS,0.4618637165427208,17034.345,large: 10000+,0.06996540113766683,0.415559858083725,0.06419273465871811,1.2330118417739868,0.102,0.034058451652526855,0.016286130994558334,0.060579828917980194
80039,3,AO,EA,0.3986742895394564,227124.6,large: 10000+,0.45442625910922374,0.5943049192428589,0.0743117704987526,1.3925988674163818,0.0169423506541553,0.02011389657855034,0.004847537260502577,0.044432271271944046
80059,3,TF,CAS,0.6280428455471992,50535.2235,large: 10000+,0.0923952398300473,0.42161041498184204,0.05346754565834999,1.497086763381958,0.03271917119861291,0.0264475978910923,0.008823453448712826,0.06040049344301224
80067,3,CAS,EA,0.4938038491010666,22712.46,large: 10000+,0.46002504380856235,0.5817170143127441,0.07361136376857758,1.44532310962677,0.021608997891512972,0.021638525649905205,0.004716183058917522,0.05366120859980583
80121,3,RBC,EA,0.5810407748967409,10409.8775,large: 10000+,0.0923952398300473,0.6537514925003052,0.06274238228797913,1.6229561567306519,0.031049244993640493,0.021749524399638176,0.004068882670253515,0.055078957229852676
80127,3,Pond,EA,0.6416810718774796,17034.345,large: 10000+,0.06996540113766683,0.6462498307228088,0.056931786239147186,1.6867365837097168,0.102,0.021926969289779663,0.003622530261054635,0.05895976349711418
80129,3,TF,EA,0.5767570320665837,227124.6,large: 10000+,0.0923952398300473,0.6608059406280518,0.05535529553890228,1.7091070413589478,0.03271917119861291,0.020322948694229126,0.0030194860883057117,0.05227840319275856
80191,3,CAS,EA,0.5431221037805081,22712.46,large: 10000+,0.46002504380856235,0.6008813977241516,0.06495305150747299,1.5016779899597168,0.021608997891512972,0.021728066727519035,0.004257890395820141,0.05466538667678833
80243,3,RBC,CAS,0.4681622881293297,28390.575,large: 10000+,0.0923952398300473,0.4000190496444702,0.06006966531276703,1.2538405656814575,0.031049244993640493,0.03519575670361519,0.016463615000247955,0.06397548317909241
80310,3,Lagoon,CAS,0.4509655434191227,35204.313,large: 10000+,0.06996540113766683,0.35804039239883423,0.05612529069185257,1.1534425020217896,0.102,0.04558711498975754,0.0221969336271286,0.07547985762357712
80358,3,AO,AO,0.8712352730035782,719227.9,large: 10000+,0.45442625910922374,0.4828132688999176,0.03899180889129639,1.4576153755187988,0.0169423506541553,0.017477337270975113,0.0016229568282142282,0.053122393786907196
80375,3,CAS,EA,0.3950604117363691,126811.235,large: 10000+,0.46002504380856235,0.5796633958816528,0.0947442501783371,1.3189246654510498,0.021608997891512972,0.020656723529100418,0.005288475193083286,0.04655224829912186
80410,3,CAS,EA,0.6024645301997662,15141.64,large: 10000+,0.46002504380856235,0.6596289873123169,0.07095566391944885,1.616308569908142,0.021608997891512972,0.021223513409495354,0.004241961054503918,0.05588272958993912
80425,3,Pond,Lagoon,0.4305435655862093,12775.75875,large: 10000+,0.06996540113766683,0.1892862319946289,0.05460720509290695,0.4533301889896393,0.102,0.07919527590274811,0.045471418648958206,0.11540931463241577
80431,3,Lagoon,EA,0.450901355728507,34447.231,large: 10000+,0.06996540113766683,0.56103515625,0.0774221196770668,1.3314749002456665,0.102,0.021578848361968994,0.005249383859336376,0.05032683536410332
80492,3,TF,EA,0.4823058255463838,29526.198,large: 10000+,0.0923952398300473,0.5851725339889526,0.0767713263630867,1.389736533164978,0.03271917119861291,0.021072179079055786,0.0045857965014874935,0.049732133746147156
80527,3,CAS,OD,0.4802136851400136,11431.9382,large: 10000+,0.46002504380856235,0.49166634678840637,0.060068536549806595,1.2653619050979614,0.021608997891512972,0.021849941462278366,0.004480957984924316,0.055244866758584976
80557,3,Pond,OD,0.4600496916621923,11166.9595,large: 10000+,0.06996540113766683,0.5129130482673645,0.0723651722073555,1.2273119688034058,0.102,0.02164965681731701,0.004738528747111559,0.053123194724321365
80592,3,TF,Pond,0.3113969467431307,14763.099,large: 10000+,0.0923952398300473,0.2052772045135498,0.05918116495013237,0.5253732204437256,0.03271917119861291,0.06645596027374268,0.03942722827196121,0.09662323445081711
80648,3,Pond,CAS,0.3134291424825787,13665.3301,large: 10000+,0.06996540113766683,0.30304861068725586,0.06778722256422043,0.8830100297927856,0.102,0.04053833708167076,0.022152254357933998,0.06332318484783173
80676,3,OD,OD,0.5010399585366249,14763.099,large: 10000+,0.1650154106879044,0.4823038578033447,0.06968788057565689,1.1835746765136719,0.02294083003071408,0.022088535130023956,0.0050813076086342335,0.05583951994776726
80698,3,CAS,EA,0.5717178588807583,15141.64,large: 10000+,0.46002504380856235,0.6190373301506042,0.06671690940856934,1.5570755004882812,0.021608997891512972,0.021576333791017532,0.00420572143048048,0.054308414459228516
80716,3,Pond,EA,0.4503108275160193,36056.03025,large: 10000+,0.06996540113766683,0.5863146185874939,0.08336139470338821,1.3759286403656006,0.102,0.021315939724445343,0.005000630393624306,0.05042636767029762
80717,3,Pond,Lagoon,0.3544304994121194,12908.2481,large: 10000+,0.06996540113766683,0.24917450547218323,0.058386411517858505,0.6592373251914978,0.102,0.06537710875272751,0.037274666130542755,0.09624497592449188
80934,3,Lagoon,OD,0.4973936825692653,15898.722,large: 10000+,0.06996540113766683,0.5408636927604675,0.07342852652072906,1.2601594924926758,0.102,0.021434089168906212,0.00458547193557024,0.054510366171598434
80947,3,TF,Lagoon,0.2678168304860592,189270.5,large: 10000+,0.0923952398300473,0.37667328119277954,0.06976112723350525,0.9493495225906372,0.03271917119861291,0.04575042054057121,0.022869816049933434,0.07415803521871567
81030,3,CAS,OD,0.4002648786902427,15141.64,large: 10000+,0.46002504380856235,0.6107161045074463,0.09449651837348938,1.3626186847686768,0.021608997891512972,0.021287258714437485,0.005390968639403582,0.05046458542346954
81069,3,CAS,OD,0.4394242497384548,16087.9925,large: 10000+,0.46002504380856235,0.5341368317604065,0.06837944686412811,1.2860242128372192,0.021608997891512972,0.021703366190195084,0.0048121679574251175,0.053181275725364685
81139,3,CAS,AO,0.4556006197929382,425858.625,large: 10000+,0.46002504380856235,0.5849213004112244,0.10743624716997147,1.2697886228561401,0.021608997891512972,0.019373763352632523,0.006081833504140377,0.04030246287584305
81147,3,CAS,OD,0.4203013428300619,66244.675,large: 10000+,0.46002504380856235,0.5643894672393799,0.11801905930042267,1.2056422233581543,0.021608997891512972,0.021160630509257317,0.006688893307000399,0.04849069565534592
81151,3,CAS,OD,0.3887303125560283,90187.39325,large: 10000+,0.46002504380856235,0.523226797580719,0.10751298069953918,1.0951498746871948,0.021608997891512972,0.021158285439014435,0.0072135599330067635,0.04654663801193237
81158,3,CAS,EA,0.383752619177103,2379130.185,large: 10000+,0.46002504380856235,0.6292285323143005,0.08471079915761948,1.4711151123046875,0.021608997891512972,0.019848233088850975,0.005121446214616299,0.044064830988645554
81181,3,CAS,OD,0.3435112703591585,41639.51,large: 10000+,0.46002504380856235,0.5538747310638428,0.10368289053440094,1.1757639646530151,0.021608997891512972,0.020741142332553864,0.005675699561834335,0.04641995206475258
